type,fixed acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,density,volatile acidity,chlorides,sulphates,pH,alcohol,quality_label
red,9.1,0.3,1.9,8.0,17.0,0.99774,0.5,0.065,0.71,3.32,10.5,1
red,9.5,0.26,1.9,13.0,28.0,0.99712,0.86,0.079,0.62,3.25,10.0,0
red,7.3,0.32,2.1,51.0,70.0,0.99418,0.52,0.07,0.82,3.34,12.9,1
red,9.1,0.3,1.9,8.0,17.0,0.99774,0.5,0.065,0.71,3.32,10.5,1
red,12.2,0.49,1.4,3.0,6.0,0.9969,0.45,0.075,0.63,3.13,10.4,0
red,7.4,0.0,2.0,7.0,11.0,0.99562,0.58,0.064,0.58,3.45,11.3,1
red,9.8,0.39,1.4,3.0,7.0,0.9947,0.34,0.066,0.55,3.19,11.4,1
red,7.1,0.3,1.6,35.0,70.0,0.99693,0.36,0.08,0.5,3.44,9.4,0
red,7.7,0.12,1.7,19.0,27.0,0.99596,0.39,0.097,0.49,3.16,9.4,0
red,9.7,0.4,1.5,14.0,21.0,0.99556,0.295,0.073,0.51,3.14,10.9,1
red,7.7,0.12,1.7,19.0,27.0,0.99596,0.39,0.097,0.49,3.16,9.4,0
red,7.1,0.28,2.0,31.0,68.0,0.99694,0.34,0.082,0.48,3.45,9.4,0
red,6.5,0.1,2.0,30.0,47.0,0.99554,0.4,0.076,0.48,3.36,9.4,1
red,7.1,0.28,2.0,31.0,68.0,0.99694,0.34,0.082,0.48,3.45,9.4,0
red,10.0,0.45,2.5,20.0,88.0,0.99918,0.35,0.092,0.43,3.15,9.4,0
red,7.7,0.06,2.0,19.0,41.0,0.99697,0.6,0.079,0.62,3.39,10.1,1
red,5.6,0.0,2.2,3.0,11.0,0.99378,0.66,0.087,0.63,3.71,12.8,1
red,5.6,0.0,2.2,3.0,11.0,0.99378,0.66,0.087,0.63,3.71,12.8,1
red,8.9,0.34,1.4,4.0,10.0,0.99554,0.84,0.05,0.48,3.12,9.1,1
red,6.4,0.0,1.65,7.0,12.0,0.99162,0.69,0.055,0.53,3.47,12.9,1
red,7.5,0.3,2.2,6.0,12.0,0.99495,0.43,0.062,0.72,3.44,11.5,1
red,9.9,0.38,1.5,31.0,47.0,0.99676,0.35,0.058,0.82,3.26,10.6,1
red,9.1,0.33,2.05,13.0,27.0,0.99516,0.29,0.063,0.84,3.26,11.7,1
red,6.8,0.32,1.8,4.0,8.0,0.9928,0.36,0.067,0.55,3.36,12.8,1
red,8.2,0.29,1.6,27.0,45.0,0.99603,0.43,0.081,0.54,3.25,10.3,0
red,6.8,0.32,1.8,4.0,8.0,0.9928,0.36,0.067,0.55,3.36,12.8,1
red,9.1,0.33,2.05,13.0,27.0,0.99516,0.29,0.063,0.84,3.26,11.7,1
red,9.1,0.34,2.0,12.0,25.0,0.99516,0.3,0.064,0.84,3.26,11.7,1
red,8.9,0.4,3.6,12.0,24.0,0.99549,0.35,0.11,0.7,3.23,12.0,1
red,9.6,0.36,2.8,26.0,55.0,0.99722,0.5,0.116,0.68,3.18,10.9,0
red,8.9,0.45,1.7,7.0,12.0,0.99354,0.28,0.067,0.55,3.25,12.3,1
red,8.9,0.31,2.0,12.0,19.0,0.9957,0.32,0.088,0.55,3.17,10.4,1
red,7.7,0.15,2.1,11.0,32.0,0.99604,1.005,0.102,0.48,3.23,10.0,0
red,7.5,0.0,1.6,22.0,31.0,0.99635,0.71,0.092,0.58,3.38,10.0,1
red,8.0,0.16,2.0,3.0,7.0,0.99454,0.58,0.12,0.58,3.22,11.2,1
red,10.5,0.46,2.2,14.0,27.0,0.99598,0.39,0.075,0.84,3.06,11.4,1
red,8.9,0.4,2.2,12.0,28.0,0.99486,0.38,0.068,0.75,3.27,12.6,1
red,8.0,0.37,0.9,36.0,109.0,0.99007,0.18,0.049,0.44,2.89,12.7,1
red,8.0,0.37,0.9,36.0,109.0,0.99007,0.18,0.049,0.44,2.89,12.7,1
red,7.0,0.14,1.8,10.0,23.0,0.99636,0.5,0.078,0.61,3.53,10.4,0
red,11.3,0.66,2.4,3.0,8.0,0.99642,0.36,0.123,0.53,3.2,11.9,1
red,11.3,0.66,2.4,3.0,8.0,0.99642,0.36,0.123,0.53,3.2,11.9,1
red,7.0,0.09,2.1,4.0,9.0,0.99584,0.51,0.062,0.54,3.35,10.5,0
red,8.2,0.42,2.3,3.0,9.0,0.99506,0.32,0.098,0.55,3.27,12.3,1
red,7.7,0.01,1.8,12.0,18.0,0.99568,0.58,0.088,0.56,3.32,10.5,1
red,8.6,0.0,2.8,17.0,43.0,0.99822,0.83,0.095,0.6,3.33,10.4,1
red,7.9,0.32,1.9,14.0,36.0,0.99364,0.31,0.066,0.56,3.41,12.6,1
red,6.4,0.0,2.2,28.0,52.0,0.99378,0.795,0.065,0.52,3.49,11.6,0
red,7.2,0.21,2.5,41.0,68.0,0.99586,0.34,0.075,0.54,3.37,10.1,1
red,7.7,0.01,1.8,12.0,18.0,0.99568,0.58,0.088,0.56,3.32,10.5,1
red,7.1,0.0,2.1,9.0,14.0,0.99488,0.59,0.091,0.55,3.42,11.5,1
red,7.3,0.01,1.8,9.0,15.0,0.99514,0.55,0.093,0.58,3.35,11.0,1
red,8.1,0.0,4.1,5.0,14.0,0.99854,0.82,0.095,0.53,3.36,9.6,0
red,7.5,0.08,2.6,14.0,27.0,0.99592,0.57,0.089,0.59,3.3,10.4,1
red,8.9,0.18,2.5,15.0,48.0,0.99739,0.745,0.077,0.47,3.2,9.7,1
red,10.1,0.34,2.4,5.0,17.0,0.99683,0.37,0.085,0.65,3.17,10.6,1
red,7.6,0.34,2.5,26.0,35.0,0.99356,0.31,0.082,0.59,3.22,12.5,1
red,7.3,0.1,1.8,20.0,56.0,0.99672,0.91,0.074,0.56,3.35,9.2,0
red,8.9,0.21,2.2,21.0,39.0,0.99692,0.5,0.088,0.83,3.33,11.1,1
red,7.4,0.0,2.2,16.0,32.0,0.99756,0.965,0.088,0.67,3.58,10.2,0
red,6.9,0.19,1.7,13.0,26.0,0.99547,0.49,0.079,0.64,3.38,9.8,1
red,8.9,0.21,2.2,21.0,39.0,0.99692,0.5,0.088,0.83,3.33,11.1,1
red,6.4,0.33,3.3,12.0,53.0,0.99294,0.39,0.046,0.62,3.36,12.2,1
red,6.9,0.0,1.4,32.0,38.0,0.99438,0.44,0.07,0.58,3.32,11.4,1
red,7.6,0.0,1.7,33.0,45.0,0.99612,0.78,0.076,0.62,3.31,10.7,1
red,7.1,0.17,1.8,27.0,51.0,0.99634,0.43,0.082,0.64,3.49,10.4,0
red,9.3,0.36,1.7,3.0,14.0,0.99702,0.49,0.081,0.78,3.27,10.9,1
red,9.3,0.36,1.8,6.0,17.0,0.99704,0.5,0.084,0.77,3.27,10.8,1
red,7.1,0.17,1.8,27.0,51.0,0.99634,0.43,0.082,0.64,3.49,10.4,0
red,5.6,0.05,2.4,19.0,25.0,0.99258,0.605,0.073,0.55,3.56,12.9,0
red,8.3,0.42,2.3,9.0,20.0,0.99426,0.33,0.07,0.77,3.38,12.7,1
red,8.2,0.27,2.0,5.0,77.0,0.99747,0.64,0.095,0.62,3.13,9.1,1
red,8.2,0.27,2.0,5.0,77.0,0.99747,0.64,0.095,0.62,3.13,9.1,1
red,8.9,0.53,4.0,3.0,10.0,0.99586,0.48,0.101,0.59,3.21,12.1,1
red,7.6,0.25,3.9,28.0,90.0,0.99784,0.42,0.104,0.57,3.15,9.1,0
red,9.9,0.57,2.4,30.0,52.0,0.9971,0.53,0.093,0.76,3.19,11.6,1
red,8.9,0.53,4.0,3.0,10.0,0.99586,0.48,0.101,0.59,3.21,12.1,1
red,11.6,0.57,1.8,3.0,8.0,0.9981,0.23,0.074,0.7,3.14,9.9,1
red,9.1,0.5,1.8,7.0,16.0,0.99462,0.4,0.071,0.69,3.21,12.5,2
red,8.0,0.44,1.9,6.0,15.0,0.9956,0.38,0.098,0.64,3.3,11.4,1
red,10.2,0.65,2.4,6.0,17.0,0.99565,0.29,0.075,0.63,3.22,11.8,1
red,8.2,0.09,2.0,5.0,10.0,0.99418,0.74,0.067,0.57,3.28,11.8,1
red,7.7,0.18,2.4,6.0,20.0,0.9963,0.61,0.083,0.6,3.29,10.2,1
red,6.6,0.08,2.4,13.0,26.0,0.99358,0.52,0.07,0.72,3.4,12.5,1
red,11.1,0.53,2.2,3.0,10.0,0.99572,0.31,0.06,0.83,3.02,10.9,1
red,11.1,0.53,2.2,3.0,10.0,0.99572,0.31,0.06,0.83,3.02,10.9,1
red,8.0,0.35,2.8,28.0,52.0,0.997,0.62,0.086,0.62,3.31,10.8,0
red,9.3,0.45,1.5,19.0,37.0,0.99498,0.33,0.057,0.89,3.18,11.1,1
red,7.2,0.26,1.8,33.0,75.0,0.9968,0.35,0.083,0.58,3.4,9.5,1
red,8.0,0.33,2.7,16.0,37.0,0.9972,0.62,0.088,0.58,3.31,10.7,1
red,9.1,0.34,2.0,45.0,67.0,0.99769,0.25,0.071,0.86,3.44,10.2,1
red,9.9,0.56,2.0,3.0,8.0,0.99534,0.32,0.073,0.73,3.15,11.4,1
red,10.3,0.56,1.4,3.0,8.0,0.99471,0.27,0.047,0.51,3.16,11.8,1
red,7.2,0.3,1.8,31.0,70.0,0.99685,0.38,0.073,0.59,3.42,9.5,1
red,8.7,0.45,2.4,32.0,59.0,0.99617,0.42,0.072,0.77,3.33,12.0,1
red,7.2,0.3,1.8,31.0,70.0,0.99685,0.38,0.073,0.59,3.42,9.5,1
red,6.8,0.08,1.8,40.0,64.0,0.99529,0.48,0.074,0.49,3.12,9.6,0
red,7.9,0.42,1.6,18.0,30.0,0.994,0.19,0.057,0.69,3.29,11.2,1
red,11.6,0.54,1.5,22.0,41.0,0.99735,0.41,0.095,0.76,3.02,9.9,1
red,11.6,0.54,1.5,22.0,41.0,0.99735,0.41,0.095,0.76,3.02,9.9,1
red,10.0,0.54,1.9,42.0,74.0,0.99451,0.26,0.083,0.63,2.98,11.8,2
red,7.9,0.42,2.0,8.0,19.0,0.99546,0.34,0.086,0.6,3.35,11.4,1
red,7.0,0.09,2.0,10.0,16.0,0.99479,0.54,0.081,0.59,3.43,11.5,1
red,9.2,0.36,2.2,11.0,31.0,0.99615,0.31,0.079,0.86,3.33,12.0,1
red,9.4,0.47,2.5,6.0,20.0,0.99772,0.4,0.087,0.5,3.15,10.5,0
red,8.6,0.38,1.5,5.0,18.0,0.99666,0.52,0.096,0.52,3.2,9.4,0
red,8.6,0.38,1.5,5.0,18.0,0.99666,0.52,0.096,0.52,3.2,9.4,0
red,8.4,0.42,2.1,23.0,36.0,0.99392,0.34,0.072,0.78,3.11,12.4,1
red,7.4,0.27,2.1,14.0,25.0,0.99388,0.49,0.071,0.63,3.35,12.0,1
red,6.1,0.09,1.7,18.0,30.0,0.99402,0.48,0.078,0.54,3.45,11.2,1
red,7.4,0.27,2.1,14.0,25.0,0.99388,0.49,0.071,0.63,3.35,12.0,1
red,8.0,0.34,2.2,16.0,25.0,0.9936,0.48,0.073,0.66,3.28,12.4,1
red,6.3,0.28,2.1,13.0,49.0,0.99374,0.57,0.048,0.6,3.41,12.8,0
red,8.2,0.42,1.9,9.0,17.0,0.99376,0.23,0.069,0.54,3.21,12.3,1
red,9.1,0.41,2.0,10.0,24.0,0.99523,0.3,0.068,0.85,3.27,11.7,1
red,8.1,0.1,3.3,4.0,13.0,0.99855,0.78,0.09,0.49,3.36,9.5,0
red,8.3,0.0,1.4,6.0,14.0,0.99593,0.53,0.07,0.64,3.25,10.0,1
red,5.4,0.27,2.0,23.0,55.0,0.99471,0.42,0.092,0.64,3.78,12.3,1
red,7.9,0.41,1.5,6.0,35.0,0.99396,0.33,0.056,0.71,3.29,11.0,1
red,8.9,0.39,1.6,3.0,10.0,0.99698,0.24,0.074,0.59,3.12,9.5,1
red,5.0,0.5,4.3,29.0,80.0,0.9902,0.4,0.046,0.66,3.49,13.6,1
red,7.0,0.07,2.5,15.0,21.0,0.99572,0.69,0.091,0.6,3.38,11.3,1
red,7.0,0.07,2.5,15.0,21.0,0.99572,0.69,0.091,0.6,3.38,11.3,1
red,7.0,0.07,2.5,15.0,21.0,0.99572,0.69,0.091,0.6,3.38,11.3,1
red,7.1,0.12,2.1,14.0,24.0,0.99252,0.39,0.065,0.53,3.3,13.3,1
red,5.6,0.0,2.5,7.0,15.0,0.99256,0.66,0.066,0.58,3.52,12.9,0
red,7.9,0.34,2.5,8.0,17.0,0.99235,0.54,0.076,0.72,3.2,13.1,2
red,6.6,0.0,1.8,21.0,28.0,0.99352,0.5,0.062,0.55,3.44,12.3,1
red,6.3,0.0,1.4,27.0,33.0,0.9922,0.47,0.055,0.48,3.45,12.3,1
red,10.7,0.37,1.9,17.0,29.0,0.99674,0.4,0.081,0.65,3.12,11.2,1
red,6.5,0.0,2.2,3.0,13.0,0.99557,0.58,0.096,0.62,3.62,11.5,0
red,8.8,0.35,1.7,13.0,27.0,0.99394,0.24,0.055,0.59,3.14,11.3,1
red,5.8,0.26,1.7,3.0,11.0,0.9915,0.29,0.063,0.54,3.39,13.5,1
red,6.3,0.0,2.9,26.0,52.0,0.99379,0.76,0.072,0.6,3.51,11.5,1
red,10.0,0.33,2.7,28.0,89.0,0.9984,0.43,0.095,0.68,3.22,10.0,0
red,10.5,0.35,3.3,24.0,70.0,0.99798,0.43,0.092,0.69,3.21,10.5,1
red,9.1,0.0,1.9,5.0,10.0,0.9977,0.6,0.058,0.63,3.18,10.4,1
red,7.4,0.34,1.8,18.0,38.0,0.9933,0.36,0.075,0.88,3.38,13.6,1
red,8.5,0.35,1.7,6.0,15.0,0.99524,0.28,0.061,0.74,3.3,11.8,1
red,8.0,0.43,1.7,22.0,50.0,0.9946,0.25,0.067,0.6,3.38,11.9,1
red,10.4,0.45,2.0,6.0,13.0,0.99774,0.52,0.08,0.76,3.22,11.4,1
red,10.4,0.45,2.0,6.0,13.0,0.99774,0.52,0.08,0.76,3.22,11.4,1
red,7.5,0.15,3.7,29.0,94.0,0.99786,0.41,0.104,0.58,3.14,9.1,0
red,8.2,0.24,2.0,16.0,86.0,0.99764,0.51,0.079,0.64,3.34,9.5,1
red,7.3,0.3,1.7,33.0,79.0,0.9969,0.4,0.08,0.65,3.41,9.5,1
red,8.2,0.32,2.5,24.0,71.0,0.99624,0.38,0.08,0.85,3.27,11.0,1
red,6.9,0.11,2.4,6.0,12.0,0.99354,0.45,0.043,0.65,3.3,11.4,1
red,7.0,0.3,1.8,16.0,20.0,0.99672,0.22,0.065,0.82,3.61,10.0,1
red,7.3,0.23,2.3,35.0,70.0,0.99588,0.32,0.066,0.62,3.43,10.1,0
red,8.2,0.43,2.5,31.0,51.0,0.99672,0.2,0.076,0.81,3.53,10.4,1
red,7.8,0.42,2.0,9.0,21.0,0.99526,0.39,0.086,0.66,3.39,11.6,1
red,10.0,0.47,2.0,6.0,11.0,0.99585,0.35,0.061,0.52,3.23,12.0,1
red,8.2,0.32,2.8,4.0,12.0,0.99473,0.33,0.067,0.76,3.3,12.8,1
red,6.1,0.23,2.5,16.0,70.0,0.99352,0.58,0.044,0.65,3.46,12.5,1
red,8.3,0.25,2.2,9.0,38.0,0.99616,0.6,0.118,0.53,3.15,9.8,0
red,9.6,0.35,2.1,17.0,38.0,0.99622,0.42,0.083,0.66,3.23,11.1,1
red,6.6,0.0,2.2,50.0,63.0,0.99544,0.58,0.1,0.68,3.59,11.4,1
red,8.3,0.25,2.2,9.0,38.0,0.99616,0.6,0.118,0.53,3.15,9.8,0
red,8.5,0.51,1.75,45.0,88.0,0.99524,0.18,0.071,0.76,3.33,11.8,1
red,5.1,0.18,2.1,16.0,101.0,0.9924,0.51,0.042,0.87,3.46,12.9,1
red,6.7,0.43,2.8,22.0,54.0,0.99572,0.41,0.076,1.16,3.42,10.6,1
red,10.2,0.43,2.2,11.0,37.0,0.99728,0.41,0.11,0.67,3.16,10.8,0
red,10.6,0.57,2.3,6.0,20.0,0.99676,0.36,0.087,0.72,3.14,11.1,1
red,8.8,0.43,1.4,12.0,21.0,0.99551,0.45,0.076,0.75,3.21,10.2,1
red,8.5,0.42,2.3,12.0,19.0,0.99434,0.32,0.075,0.71,3.14,11.8,1
red,9.0,0.24,1.7,10.0,21.0,0.99692,0.785,0.078,0.67,3.29,10.0,0
red,9.0,0.24,1.7,10.0,21.0,0.99692,0.785,0.078,0.67,3.29,10.0,0
red,9.9,0.26,2.0,7.0,60.0,0.99709,0.54,0.111,0.98,2.94,10.2,0
red,8.2,0.39,2.5,29.0,48.0,0.99528,0.33,0.074,0.88,3.32,12.4,1
red,6.5,0.27,2.8,8.0,44.0,0.99384,0.34,0.067,0.56,3.21,12.0,1
red,7.6,0.29,2.3,5.0,14.0,0.99502,0.5,0.086,0.62,3.32,11.5,1
red,9.2,0.34,1.6,5.0,12.0,0.99667,0.36,0.062,0.67,3.2,10.5,1
red,7.1,0.0,2.2,26.0,44.0,0.99522,0.59,0.078,0.68,3.42,10.8,1
red,9.7,0.46,2.1,5.0,16.0,0.99649,0.42,0.074,0.74,3.27,12.3,1
red,7.6,0.31,1.7,26.0,65.0,0.99716,0.36,0.079,0.62,3.46,9.5,1
red,7.6,0.31,1.7,26.0,65.0,0.99716,0.36,0.079,0.62,3.46,9.5,1
red,6.5,0.0,2.2,48.0,59.0,0.99541,0.61,0.095,0.7,3.61,11.5,1
red,7.1,0.0,2.4,6.0,11.0,0.99318,0.66,0.052,0.66,3.35,12.7,1
red,5.6,0.0,2.1,17.0,78.0,0.99346,0.915,0.041,0.73,3.68,11.4,0
red,8.2,0.33,2.4,11.0,47.0,0.99599,0.35,0.076,0.81,3.27,11.0,1
red,8.2,0.33,2.4,11.0,47.0,0.99599,0.35,0.076,0.81,3.27,11.0,1
red,9.8,0.43,1.65,5.0,11.0,0.99478,0.39,0.068,0.46,3.19,11.4,0
red,10.2,0.4,2.5,41.0,54.0,0.99754,0.4,0.068,0.86,3.38,10.5,1
red,6.8,0.07,1.6,16.0,61.0,0.99572,0.66,0.07,0.6,3.29,9.3,0
red,6.7,0.23,2.1,11.0,119.0,0.99538,0.64,0.08,0.7,3.36,10.9,0
red,7.0,0.3,2.0,6.0,39.0,0.99346,0.43,0.085,0.46,3.33,11.9,1
red,7.0,0.3,2.0,6.0,39.0,0.99346,0.43,0.085,0.46,3.33,11.9,1
red,6.7,0.23,2.1,11.0,119.0,0.99538,0.64,0.08,0.7,3.36,10.9,0
red,8.8,0.05,1.8,5.0,19.0,0.99616,0.955,0.075,0.44,3.3,9.6,0
red,7.2,0.37,2.5,11.0,41.0,0.99439,0.25,0.063,0.8,3.52,12.4,1
red,7.0,0.12,1.8,15.0,64.0,0.99588,0.745,0.114,0.59,3.22,9.5,1
red,6.2,0.22,1.8,21.0,56.0,0.99633,0.43,0.078,0.6,3.52,9.5,1
red,7.9,0.23,2.3,23.0,94.0,0.99686,0.58,0.076,0.58,3.21,9.5,1
red,7.7,0.21,1.5,4.0,9.0,0.99458,0.57,0.069,0.54,3.16,9.8,1
red,7.7,0.26,2.0,19.0,77.0,0.9951,0.26,0.052,0.79,3.15,10.9,1
red,7.9,0.23,2.3,23.0,94.0,0.99686,0.58,0.076,0.58,3.21,9.5,1
red,7.7,0.21,1.5,4.0,9.0,0.99458,0.57,0.069,0.54,3.16,9.8,1
red,7.9,0.36,1.9,5.0,10.0,0.99419,0.34,0.065,0.54,3.27,11.2,1
red,8.6,0.39,1.8,6.0,12.0,0.99516,0.42,0.068,0.69,3.35,11.7,2
red,7.2,0.46,2.1,24.0,44.0,0.99534,0.36,0.074,0.85,3.4,11.0,1
red,7.2,0.46,2.1,24.0,44.0,0.99534,0.36,0.074,0.85,3.4,11.0,1
red,7.2,0.46,2.1,24.0,44.0,0.99534,0.36,0.074,0.85,3.4,11.0,1
red,9.9,0.55,1.7,24.0,52.0,0.99752,0.72,0.136,0.94,3.35,10.0,0
red,7.2,0.46,2.1,24.0,44.0,0.99534,0.36,0.074,0.85,3.4,11.0,1
red,6.2,0.43,2.0,14.0,24.0,0.99428,0.39,0.071,0.87,3.45,11.2,1
red,6.8,0.02,2.1,8.0,15.0,0.99498,0.65,0.078,0.62,3.35,10.4,1
red,6.6,0.15,2.1,22.0,53.0,0.9957,0.44,0.076,0.62,3.32,9.3,0
red,6.8,0.02,2.1,8.0,15.0,0.99498,0.65,0.078,0.62,3.35,10.4,1
red,9.6,0.42,1.9,5.0,13.0,0.99659,0.38,0.071,0.75,3.15,10.5,1
red,10.2,0.46,1.9,6.0,9.0,0.99628,0.33,0.081,0.48,3.1,10.4,1
red,8.8,0.46,2.1,20.0,29.0,0.99488,0.27,0.095,0.56,3.26,11.3,1
red,7.9,0.31,2.0,10.0,79.0,0.99677,0.57,0.079,0.69,3.29,9.5,1
red,8.2,0.37,1.9,43.0,74.0,0.99408,0.34,0.057,0.81,3.23,12.0,1
red,8.2,0.31,1.9,8.0,24.0,0.996,0.4,0.082,0.69,3.24,10.6,1
red,9.0,0.4,1.3,25.0,50.0,0.99478,0.39,0.044,0.83,3.2,10.9,1
red,10.9,0.52,1.8,17.0,44.0,0.99734,0.32,0.132,0.77,3.28,11.5,1
red,10.9,0.52,1.8,17.0,44.0,0.99734,0.32,0.132,0.77,3.28,11.5,1
red,8.1,0.22,2.2,33.0,89.0,0.99678,0.53,0.078,0.46,3.26,9.6,1
red,10.5,0.47,2.2,9.0,23.0,0.99638,0.36,0.074,0.76,3.23,12.0,1
red,12.6,0.49,2.5,8.0,20.0,0.9992,0.39,0.08,0.82,3.07,10.3,1
red,9.2,0.23,2.6,18.0,77.0,0.99922,0.46,0.091,0.51,3.15,9.4,0
red,7.5,0.03,4.1,27.0,46.0,0.99592,0.58,0.08,0.47,3.02,9.2,0
red,9.0,0.25,2.0,8.0,21.0,0.99769,0.58,0.104,0.72,3.27,9.6,0
red,5.1,0.0,1.8,18.0,88.0,0.99157,0.42,0.044,0.73,3.68,13.6,1
red,7.6,0.29,2.1,19.0,66.0,0.99718,0.43,0.075,0.64,3.4,9.5,0
red,7.7,0.34,2.7,15.0,58.0,0.9947,0.18,0.066,0.78,3.37,11.8,1
red,7.8,0.01,2.6,48.0,90.0,0.99621,0.815,0.074,0.62,3.38,10.8,0
red,7.6,0.29,2.1,19.0,66.0,0.99718,0.43,0.075,0.64,3.4,9.5,0
red,10.2,0.37,2.2,14.0,36.0,0.99614,0.23,0.057,0.49,3.23,9.3,0
red,7.1,0.01,2.2,11.0,18.0,0.99242,0.75,0.059,0.4,3.39,12.8,1
red,7.8,0.0,1.7,7.0,17.0,0.99659,0.55,0.07,0.64,3.26,9.4,1
red,7.1,0.01,2.2,11.0,18.0,0.99242,0.75,0.059,0.4,3.39,12.8,1
red,8.1,0.0,2.5,12.0,24.0,0.99798,0.73,0.081,0.46,3.38,9.6,0
red,6.5,0.0,4.3,11.0,20.0,0.99488,0.67,0.057,0.56,3.45,11.8,0
red,7.5,0.2,1.7,36.0,60.0,0.99494,0.61,0.076,0.4,3.1,9.3,0
red,9.8,0.39,2.5,28.0,65.0,0.99729,0.37,0.079,0.59,3.16,9.8,0
red,9.0,0.41,2.0,15.0,40.0,0.99414,0.4,0.058,0.6,3.22,12.2,1
red,8.3,0.22,2.4,10.0,86.0,0.9983,0.56,0.082,0.62,3.37,9.5,0
red,7.4,0.19,1.8,15.0,34.0,0.99655,0.55,0.082,0.68,3.49,10.5,0
red,7.4,0.07,1.7,15.0,48.0,0.99502,0.74,0.086,0.48,3.12,10.0,0
red,7.4,0.19,1.8,15.0,34.0,0.99655,0.55,0.082,0.68,3.49,10.5,0
red,6.9,0.33,2.2,22.0,36.0,0.9949,0.41,0.081,0.75,3.41,11.1,1
red,7.1,0.01,2.3,24.0,37.0,0.99514,0.6,0.079,0.61,3.4,10.9,1
red,7.1,0.01,2.3,24.0,37.0,0.99514,0.6,0.079,0.61,3.4,10.9,1
red,7.5,0.14,2.2,27.0,60.0,0.9963,0.58,0.077,0.59,3.28,9.8,0
red,7.1,0.0,1.8,6.0,14.0,0.99627,0.72,0.123,0.58,3.45,9.8,0
red,7.9,0.0,1.4,6.0,13.0,0.99569,0.66,0.096,0.58,3.43,9.5,0
red,7.8,0.06,1.9,20.0,35.0,0.99628,0.7,0.079,0.69,3.4,10.9,0
red,6.1,0.02,2.4,26.0,46.0,0.99358,0.64,0.069,0.45,3.47,11.0,0
red,7.5,0.22,1.8,43.0,60.0,0.99499,0.59,0.082,0.42,3.1,9.2,0
red,6.8,0.0,2.7,15.0,33.0,0.99538,0.64,0.123,0.63,3.44,11.3,1
red,6.8,0.0,2.7,15.0,33.0,0.99538,0.64,0.123,0.63,3.44,11.3,1
red,6.3,0.0,2.0,17.0,24.0,0.99437,1.02,0.083,0.55,3.59,11.2,0
red,9.8,0.38,2.5,34.0,66.0,0.99726,0.45,0.081,0.58,3.15,9.8,0
red,8.2,0.0,2.2,13.0,26.0,0.9978,0.78,0.089,0.46,3.37,9.6,0
red,8.5,0.32,1.8,26.0,51.0,0.99456,0.37,0.066,0.72,3.38,11.8,1
red,7.2,0.05,2.3,16.0,36.0,0.99564,0.57,0.081,0.6,3.38,10.3,1
red,7.2,0.05,2.3,16.0,36.0,0.99564,0.57,0.081,0.6,3.38,10.3,1
red,10.4,0.5,2.3,13.0,19.0,0.996,0.43,0.068,0.87,3.1,11.4,1
red,6.9,0.31,2.0,21.0,51.0,0.99668,0.41,0.079,0.55,3.47,9.5,1
red,5.5,0.03,1.8,28.0,87.0,0.9908,0.49,0.044,0.82,3.5,14.0,2
red,5.0,0.01,1.6,26.0,60.0,0.99084,0.38,0.048,0.75,3.7,14.0,1
red,7.3,0.2,1.6,24.0,64.0,0.9935,0.44,0.049,0.57,3.38,11.7,1
red,5.9,0.0,1.9,25.0,44.0,0.99385,0.46,0.077,0.53,3.5,11.2,0
red,7.5,0.2,2.0,34.0,44.0,0.99494,0.58,0.073,0.43,3.1,9.3,0
red,7.8,0.13,2.1,17.0,36.0,0.9944,0.58,0.102,0.53,3.24,11.2,1
red,8.0,0.22,2.3,13.0,81.0,0.99688,0.715,0.075,0.54,3.24,9.5,1
red,7.0,0.0,1.9,3.0,10.0,0.99636,0.69,0.114,0.6,3.35,9.7,1
red,8.0,0.22,2.3,13.0,81.0,0.99688,0.715,0.075,0.54,3.24,9.5,1
red,9.8,0.39,1.7,3.0,9.0,0.9948,0.3,0.062,0.57,3.14,11.5,1
red,7.1,0.2,1.9,28.0,54.0,0.9956,0.46,0.077,0.64,3.37,10.4,1
red,7.1,0.2,1.9,28.0,54.0,0.9956,0.46,0.077,0.64,3.37,10.4,1
red,7.9,0.0,2.0,9.0,22.0,0.99619,0.765,0.084,0.68,3.33,10.9,1
red,8.7,0.28,2.7,17.0,69.0,0.99734,0.63,0.096,0.63,3.26,10.2,1
red,7.0,0.19,2.3,18.0,36.0,0.99476,0.42,0.071,0.56,3.39,10.9,0
red,11.3,0.5,1.8,20.0,47.0,0.99734,0.37,0.09,0.57,3.15,10.5,0
red,7.1,0.44,2.5,17.0,31.0,0.99328,0.16,0.068,0.54,3.35,12.4,1
red,8.0,0.08,2.6,3.0,7.0,0.99286,0.6,0.056,0.37,3.22,13.0,0
red,7.6,0.0,1.9,6.0,12.0,0.99521,0.74,0.1,0.59,3.36,11.0,0
red,8.2,0.1,2.1,25.0,60.0,0.99638,0.635,0.073,0.75,3.29,10.9,1
red,5.9,0.13,2.4,14.0,28.0,0.99362,0.395,0.056,0.67,3.62,12.4,1
red,7.5,0.0,1.9,6.0,12.0,0.99672,0.755,0.084,0.49,3.34,9.7,0
red,8.2,0.1,2.1,25.0,60.0,0.99638,0.635,0.073,0.75,3.29,10.9,1
red,6.6,0.0,4.3,51.0,77.5,0.99558,0.63,0.093,0.45,3.2,9.5,0
